wealth,age,educ,marry
34066.,38,3,1
67421.,39,5,0
145620.,47,2,1
1469.,25,3,0
96411.,50,2,0
452719.,56,4,1
352242.,44,5,1
376546.,53,2,1
38898.,36,3,0
12068.,37,2,1
40918.,28,3,0
44543.,61,4,0
3211.,25,1,1
72195.,42,4,1
196394.,72,3,1
167596.,45,2,0
381587.,37,4,1
10484.,29,5,1
36312.,46,1,0
27737.,36,2,1
127513.,32,4,0
118604.,43,3,0
88486.,48,2,0
78383.,31,4,0
1017676.,62,4,1
114608.,48,2,1
9450.,27,4,0
898.,22,3,0
214782.,68,2,1
255744.,46,4,1
19628.,55,3,1
18682.,36,1,1
301765.,63,5,1
375618.,39,2,1
174535.,40,1,0
97322.,41,5,1
404293.,61,5,1
1402762.,35,5,1
22499.,50,2,0
159967.,43,5,1
359238.,46,3,0
8184.,27,4,1
183100.,59,4,1
22797.,59,1,0
202001.,51,3,1
1657635.,69,5,1
19716.,27,4,0
4939.,26,2,0
1054811.,58,5,0
4936.,26,4,0
634122.,49,2,1
5070.,38,4,0
2179.,23,1,0
7684.,26,4,0
79804.,61,4,1
25238.,25,4,0
625280.,44,5,1
37255.,52,1,1
96165.,42,2,1
583540.,39,4,0
2137.,22,3,0
22442.,46,4,1
45351.,33,1,1
32260.,38,3,0
6831.,37,3,0
20460.,59,2,1
103288.,67,3,1
379391.,31,4,0
296174.,61,4,1
385515.,58,5,1
1457343.,55,3,1
3069.,22,3,0
432693.,58,2,1
606945.,33,3,1
382254.,51,2,0
510489.,53,5,1
2043.,27,4,1
6692.,34,1,1
63138.,30,2,0
77161.,33,4,1
13626.,31,4,1
236942.,51,3,0
53317.,51,4,0
37399.,61,3,1
175109.,56,3,1
897517.,51,3,1
159729.,47,4,1
7888.,31,3,1
241453.,44,5,1
2196772.,48,4,1
212775.,52,3,1
226419.,30,4,1
567031.,43,4,1
78005.,30,4,0
247060.,45,3,0
291768.,56,2,0
290442.,48,3,1
198940.,58,2,1
78446.,49,2,1
21080.,48,3,0
21745.,63,2,1
25832.,34,3,0
62378.,32,5,0
491425.,30,4,0
207619.,75,1,0
217162.,55,4,0
94440.,48,4,1
279017.,33,4,1
57066.,55,4,0
256393.,52,3,1
90571.,32,3,1
13972.,29,4,0
7995.,29,5,0
36136.,30,3,0
195975.,39,1,0
83107.,34,3,1
123757.,49,1,1
65513.,54,3,1
430367.,49,3,1
79127.,44,3,1
22276.,49,2,1
34456.,57,2,1
114463.,58,4,0
61037.,63,5,1
436032.,52,2,0
756478.,57,4,0
6004918.,57,2,0
199255.,65,5,1
13605.,31,3,0
4167.,55,3,0
135594.,45,1,0
106390.,42,2,1
140908.,46,5,1
212178.,61,2,1
455987.,63,4,1
200344.,42,5,1
2578.,27,3,0
33813.,78,3,1
39549.,37,3,0
99612.,55,3,1
3437.,28,2,0
14635.,23,3,0
274465.,31,2,1
10125.,28,4,1
6156.,23,4,0
64399.,47,2,1
84995.,40,1,1
446632.,56,3,1
2934449.,62,3,1
206076.,30,3,0
1506781.,53,4,0
175733.,34,2,1
18651.,23,4,0
3534019.,54,4,1
6778.,26,3,0
27451.,36,2,1
81374.,33,2,1
6284982.,52,2,1
169783.,45,3,1
26125.,26,3,0
181874.,40,2,1
192324.,41,2,1
10501.,33,3,0
56600.,34,2,1
8118.,28,3,1
271375.,45,4,1
726262.,49,3,1
351595.,47,4,1
243904.,39,5,0
64629.,34,4,0
31849.,40,3,0
22130.,29,3,1
431850.,52,5,1
63183.,57,4,1
20737.,35,2,0
2127.,24,4,0
11476.,26,3,0
154369.,37,3,1
1116332.,42,4,1
423671.,51,2,1
220522.,43,1,0
20913.,33,2,1
327501.,33,3,1
113509.,39,4,1
23167.,30,5,0
47536.,28,3,0
2257.,29,3,0
19020.,29,5,0
917421.,59,2,0
3900.,25,2,0
176042.,56,3,1
19622.,30,5,0
729678.,39,4,1
179885.,59,2,1
54292.,33,4,0
1017880.,47,4,1
22967.,32,3,1
159196.,63,5,0
245709.,51,2,0
42508.,30,3,1
10753.,70,3,0
39600.,25,3,1
7498.,45,1,1
22681.,30,3,0
969064.,44,3,1
367646.,55,4,0
445869.,47,2,1
47443.,46,2,1
8084.,24,3,0
6379.,26,2,1
18180.,45,2,1
115010.,48,2,1
117937.,58,2,0
19199.,31,4,1
3535.,21,3,0
751245.,39,5,1
46186.,52,3,0
398997.,39,3,1
2140384.,61,5,1
163639.,43,2,0
161901.,50,5,1
3177.,29,2,1
82864.,56,3,0
46561.,65,4,1
184874.,66,2,1
413269.,46,3,1
7127.,27,4,0
23111.,36,4,1
248925.,52,2,1
554193.,53,3,0
485404.,63,5,1
267817.,62,3,1
41025.,47,5,1
115767.,51,1,1
555532.,45,3,1
67857.,60,2,1
16760.,36,4,1
31509.,23,2,0
1643.,28,3,0
233868.,57,4,1
280260.,29,2,1
606111.,44,4,1
11784.,36,3,0
65930.,31,3,1
10893.,69,3,1
4430.,27,2,0
32007.,41,3,1
90647.,59,2,0
874328.,57,5,1
47231.,73,4,1
28903.,39,4,0
105038.,61,3,1
54754.,32,4,0
8999.,69,1,1
1373240.,44,3,0
1570.,26,4,1
857678.,49,3,1
1068.,30,3,1
243723.,65,4,1
13863.,29,3,1
1783.,21,2,0
565425.,42,4,1
310720.,47,1,1
158624.,30,5,0
3982.,25,3,1
441762.,40,3,1
69445.,51,3,1
377282.,44,5,1
318313.,58,2,0
60869.,33,2,1
1457.,28,2,0
7576.,28,2,0
83257.,46,3,1
69709.,31,3,1
141971.,51,3,1
76953.,60,3,0
46789.,54,3,1
700276.,46,4,1
132098.,35,2,0
13262.,31,4,1
239956.,44,2,1
9654.,46,4,1
773.,23,3,0
30466.,48,3,0
253714.,58,4,0
171064.,41,4,0
5484.,25,2,0
2674.,23,1,0
29869.,37,4,1
8258.,36,3,1
163000.,55,4,1
787399.,57,1,1
7142.,33,1,0
16742.,49,2,1
111078.,38,3,1
168365.,43,3,1
155867.,38,4,1
25231.,25,3,0
224714.,39,3,1
90025.,37,3,1
22556.,69,3,0
7040.,22,2,0
501254.,44,2,0
4589.,24,2,0
41161.,75,2,1
760.,22,2,0
41874.,24,4,0
61130.,37,5,0
24623.,46,1,1
188399.,70,4,1
251892.,41,3,1
31410.,31,5,0
371140.,50,2,1
11281.,25,2,0
167469.,45,3,1
13614.,28,1,1
31269.,44,2,0
169964.,52,4,1
5921.,30,4,0
43734.,33,5,1
117116.,52,3,1
408008.,49,2,1
339064.,52,5,1
753854.,49,4,1
103514.,63,5,1
8161.,28,3,1
107829.,48,5,0
9691.,38,1,1
59924.,38,3,1
3991.,27,3,0
6041.,34,2,0
72902.,53,1,1
9233.,26,4,0
41915.,57,3,0
1265.,22,3,0
42206.,62,4,0
333592.,48,4,1
53826.,67,5,1
62871.,48,2,1
11107.,33,3,1
139980.,40,3,0
2972072.,49,5,1
107743.,55,3,1
247880.,31,4,0
206873.,60,2,0
109608.,50,3,1
79017.,48,3,0
314839.,41,4,1
92765.,63,3,0
1430069.,42,2,1
171555.,50,4,1
144760.,35,1,0
57091.,63,3,1
156077.,40,4,1
90080.,52,2,1
611898.,32,2,0
5574.,24,3,0
2736997.,50,4,1
648133.,41,4,1
2105.,21,2,0
165356.,45,3,1
65173.,31,4,0
39868.,63,3,1
57355.,31,5,1
55935.,32,2,0
58610.,33,4,1
103478.,69,3,0
60154.,53,4,1
222934.,43,3,1
70899.,54,3,1
199794.,65,2,1
39114.,30,2,1
724974.,34,2,1
4543.,22,3,0
957706.,34,2,1
266726.,58,1,1
59462.,55,2,0
11139.,28,5,1
12092.,28,4,1
1281.,27,1,0
6961.,23,2,0
100649.,30,5,1
11172.,37,2,1
6514.,26,3,1
425800.,51,2,1
495099.,64,5,1
1959022.,62,4,1
4267.,27,2,0
82244.,40,3,0
592123.,53,2,0
18359.,29,2,0
76549.,50,3,0
241493.,56,4,0
123473.,54,4,1
2634343.,46,4,1
203586.,36,3,0
6162.,22,2,0
496073.,40,5,1
26470.,26,2,0
12768.,39,2,1
76522.,34,2,1
599862.,40,3,0
33000.,26,3,1
258668.,54,2,0
12240.,47,2,0
5977.,24,2,0
16896.,27,4,0
15856.,27,4,0
3400590.,65,5,1
47817.,30,1,1
23066.,33,4,1
174214.,43,5,0
60069.,57,1,0
76476.,34,5,1
127748.,54,5,1
20049.,31,3,1
23717.,67,3,1
191005.,41,2,0
501115.,66,1,1
313803.,54,5,1
75651.,34,3,0
313091.,46,2,1
504141.,57,4,1
272147.,48,1,0
94986.,37,5,1
1679638.,51,5,1
263569.,42,2,1
109614.,51,2,1
341426.,56,2,1
167263.,56,1,0
29660.,37,1,1
323854.,35,4,1
177013.,63,2,1
476607.,49,5,1
27879.,33,3,1
2553.,22,3,0
167490.,56,2,1
49965.,27,4,0
42286.,29,2,0
11546.,21,3,0
17267.,29,2,0
148149.,55,4,1
15071.,32,3,1
721021.,52,2,1
38140.,36,1,1
4067.,23,4,0
77966.,68,3,1
101390.,37,5,1
69897.,30,3,1
11280.,23,4,0
7440.,28,5,0
334936.,48,4,1
61751.,80,3,1
204950.,64,3,1
69965.,36,4,1
15556.,23,5,0
3946.,21,3,0
27735.,30,2,0
23663.,40,2,1
3362564.,68,3,1
12763.,29,3,0
74158.,31,4,1
6274.,24,2,0
351692.,31,5,1
15438.,58,2,1
20317.,34,2,1
54390.,55,3,1
94594.,50,2,0
36294.,44,2,1
1530275.,46,5,1
324922.,45,3,1
287224.,47,2,0
1191904.,61,3,0
62398.,51,3,1
50462.,52,2,0
2748661.,59,5,0
743366.,64,4,1
57028.,47,4,1
148379.,43,2,0
8347.,32,4,0
133059.,52,5,1
109945.,55,4,1
10730.,38,2,0
78154.,43,2,1
242978.,51,2,0
79425.,62,2,1
103312.,32,2,1
253020.,60,3,0
8014.,31,2,0
12798.,27,4,0
820377.,65,1,0
96003.,55,4,1
59515.,35,3,0
70631.,49,2,1
83997.,52,3,1
76270.,48,1,1
137083.,57,3,1
112444.,44,2,0
10164.,22,3,0
125378.,55,4,1
448222.,64,2,1
7471.,29,4,1
1603.,21,2,0
9232.,24,4,1
229142.,65,4,0
23396.,39,2,0
128855.,39,2,0
874706.,57,2,0
1504948.,47,4,1
4807.,28,2,0
2896.,28,5,1
24361.,32,4,1
37356.,41,3,1
90094.,38,5,1
200019.,45,1,1
145411.,38,3,1
199647.,58,3,1
173547.,67,4,0
4529.,27,4,0
78073.,27,3,0
84530.,22,2,0
67902.,58,5,1
6345.,25,4,0
5077.,27,3,0
49078.,61,3,1
663871.,42,3,1
593.,27,2,0
1197786.,49,5,1
52508.,57,2,1
616030.,46,3,0
13771.,37,1,1
302694.,54,3,1
597855.,41,2,1
530224.,40,3,0
93105.,41,5,1
2433436.,58,3,0
32570.,50,4,1
425867.,51,2,1
9474.,27,1,1
141594.,37,3,1
71631.,63,1,1
337931.,52,4,1
29109.,26,4,0
5462949.,59,3,1
11691.,33,4,1
726104.,49,5,0
1991.,23,2,0
917.,25,2,0
1619.,21,3,0
104848.,46,3,1
423118.,49,4,1
146133.,50,5,0
408346.,60,3,0
2957.,24,3,0
1746689.,58,5,0
1123657.,63,5,1
10259.,26,1,0
110951.,33,4,0
8348.,27,3,1
171043.,46,2,1
8711.,36,3,0
229169.,43,3,0
24884.,26,3,1
11250.,29,2,1
1222.,22,3,1
291565.,43,1,1
140715.,40,4,1
87986.,33,5,1
58043.,22,3,0
49248.,44,3,0
96804.,51,2,1
18177.,34,2,1
122791.,34,5,1
263772.,43,3,1
61601.,41,1,1
372483.,53,1,1
23041.,47,3,0
5764.,27,4,0
476062.,50,3,0
15995.,25,2,1
1060726.,50,5,1
21791.,24,2,0
974858.,46,3,1
216145.,49,3,1
15274.,27,4,0
92477.,56,3,0
25972.,30,5,0
253337.,41,3,1
457265.,68,5,1
21601.,40,5,1
74196.,39,2,1
858332.,64,2,1
3147.,27,2,0
575075.,50,4,1
332856.,52,3,1
43041.,49,2,1
115464.,48,3,0
95841.,47,4,1
42776.,26,3,0
126454.,43,5,0
45604.,21,3,0
14607.,28,2,0
101629.,42,2,1
2287799.,41,4,1
1801219.,66,4,1
45516.,47,2,1
436612.,40,4,1
38343.,69,2,1
37740.,38,3,0
19793.,28,3,1
606867.,68,2,1
456625.,55,1,0
38844.,29,2,0
1994.,29,2,0
57228.,35,4,1
17232.,27,3,0
995883.,44,4,1
593901.,58,4,1
27341.,39,4,1
33590.,59,2,0
8896.,21,2,0
46276.,50,1,1
743.,25,4,0
15346.,36,1,1
492127.,55,4,1
639668.,47,5,0
3510.,22,3,0
592030.,64,3,1
204351.,48,3,0
16998.,40,2,1
1096393.,53,2,1
5942.,22,3,0
954.,38,2,0
119431.,44,2,1
97944.,57,2,0
66803.,29,3,1
109152.,32,2,0
118709.,57,1,1
139051.,60,1,1
61662.,38,2,1
249522.,57,2,1
54704.,67,4,0
87183.,45,3,1
4029.,31,2,0
170048.,52,2,1
104102.,52,4,0
9911652.,50,4,1
24234.,30,4,0
125986.,44,4,1
22878.,33,2,1
118456.,52,3,0
61617.,37,1,1
25098.,42,3,1
297925.,32,5,1
36076.,43,2,1
12745.,80,3,1
848663.,65,3,1
43572.,36,3,1
4353.,33,3,0
79633.,31,1,1
219426.,55,3,1
11096.,25,3,0
424313.,49,3,1
23322.,64,5,1
55305.,50,3,1
110327.,42,3,0
578983.,54,2,1
567058.,37,2,1
178183.,53,3,1
4769.,27,2,0
340840.,51,1,1
223032.,33,3,0
72488.,31,2,1
327610.,39,1,1
428110.,31,3,1
235105.,49,2,1
157653.,62,5,1
1174139.,45,4,0
326599.,45,4,1
30445.,32,5,1
6614.,26,4,0
30117.,51,4,1
5486.,28,2,0
60932.,34,4,1
31055.,47,3,1
24647.,37,3,0
150632.,58,3,1
262124.,35,2,1
109137.,52,2,0
511016.,44,2,1
201313.,42,2,1
329184.,46,4,0
58166.,32,4,1
487676.,58,5,1
27982.,23,2,0
484116.,68,1,1
670919.,55,1,0
35182.,44,1,0
73568.,44,2,1
23919.,27,5,0
218264.,45,5,1
13016.,28,5,0
3867.,27,5,0
24413.,25,4,0
105481.,57,1,1
539674.,37,5,1
10663.,30,2,1
32775.,56,2,1
631183.,44,4,1
452248.,41,5,1
229979.,30,5,1
238136.,65,4,1
563474.,50,3,0
17494.,40,2,0
609645.,53,5,1
3965.,27,4,1
243958.,39,3,0
295532.,57,3,1
5773.,24,4,1
1879.,25,2,0
293555.,55,3,1
692201.,51,3,1
17813.,24,4,0
291383.,36,3,0
226649.,59,2,1
34502.,32,3,0
209240.,39,3,1
45329.,51,2,1
209118.,48,4,1
5733.,22,2,0
12040.,33,2,0
30120.,36,3,1
814444.,34,3,1
43981.,34,2,1
653925.,51,2,0
1514887.,51,5,1
19245.,43,1,0
48279.,46,3,1
194667.,64,4,1
5767.,29,3,0
188824.,44,3,1
178378.,33,5,1
70763.,47,2,1
483698.,58,2,1
475444.,60,4,0
88954.,42,4,0
199487.,52,2,1
463.,23,3,0
248669.,46,3,0
51488.,33,4,1
16080.,45,2,0
74221.,41,3,1
590093.,40,1,0
5687.,25,2,0
89930.,25,4,0
213029.,56,3,1
35481.,53,3,1
25619.,34,3,1
222418.,36,4,1
17746.,36,3,1
568118.,57,2,0
265863.,60,3,1
144079.,48,1,1
244615.,40,3,1
8089.,25,2,1
145485.,52,4,0
1003599.,40,5,1
73681.,65,5,1
9357.,36,4,1
186151.,65,5,1
330803.,64,4,0
123407.,58,2,1
4776326.,64,5,1
204518.,43,2,1
20869.,30,3,1
85374.,51,2,0
30068.,33,2,0
40360.,34,1,1
220105.,56,2,1
185203.,61,3,0
3628.,32,2,0
807592.,57,2,1
719.,24,4,0
110987.,59,2,0
506772.,44,4,0
146264.,43,5,1
20562.,74,2,1
552766.,76,4,1
50482.,35,4,1
138641.,56,1,1
92938.,64,4,0
11328.,61,4,0
372219.,56,5,1
95627.,32,2,1
15736.,30,2,0
38789.,47,2,1
9395.,34,2,1
23264.,24,3,0
5400.,22,2,0
126875.,47,4,0
20890.,44,3,0
355322.,44,4,1
86027.,59,3,1
141521.,35,5,0
106494.,37,4,0
554381.,45,3,0
225.,23,3,0
51891.,31,4,1
43799.,49,3,0
175081.,68,4,1
38665.,30,3,0
104736.,55,2,1
14474.,30,1,0
106047.,43,5,1
1443822.,39,3,1
247386.,33,3,1
242391.,34,4,0
282059.,51,4,1
893215.,43,3,1
3852.,23,2,0
538882.,67,2,1
562423.,60,3,0
9222.,26,1,1
79422.,24,4,0
20422.,29,2,1
178231.,41,3,0
6199.,26,3,0
51104.,40,5,1
209398.,67,4,0
46198.,34,2,1
144693.,44,5,1
44217.,48,1,0
23433.,36,3,0
3208.,44,2,0
454686.,43,2,0
166459.,55,4,1
211611.,30,5,1
117449.,43,1,0
164016.,47,2,1
12223.,33,1,0
8539.,33,3,1
26413.,35,2,1
159256.,42,5,1
47873.,32,3,1
12776.,36,2,0
12688.,28,3,1
334815.,47,3,1
46261.,75,3,0
63834.,31,1,1
47294.,30,5,0
218813.,39,2,1
463066.,50,3,1
35352.,62,2,1
19956.,36,2,1
1180499.,45,4,1
27275.,22,2,0
29466.,54,2,1
122299.,38,2,1
166427.,40,2,1
141401.,56,1,1
5961.,30,2,0
235286.,53,3,0
6974.,24,4,0
117410.,63,2,1
181454.,62,3,1
4595.,23,4,0
551617.,54,4,0
600403.,44,4,0
108860.,35,3,0
119004.,56,3,1
23153.,36,1,1
712819.,48,1,1
37972.,66,2,1
11518.,25,1,1
117846.,47,2,0
8576.,72,2,0
96744.,79,2,0
352519.,63,2,1
152271.,52,5,1
582878.,30,2,1
252869.,46,4,1
61912.,53,2,1
184180.,56,2,1
15062.,25,4,0
118388.,30,4,0
5036.,32,3,1
78791.,40,2,0
3416.,27,4,0
380510.,63,5,1
42525.,51,4,1
16741.,34,4,0
23156.,40,4,1
19132.,32,2,0
73725.,61,5,1
3134.,25,1,0
1567707.,49,4,0
5000.,23,2,0
95652.,56,4,1
38538.,47,4,1
173876.,54,3,1
409207.,72,2,0
833930.,41,4,0
2539.,28,3,1
1728.,21,3,0
3361.,29,1,1
3760.,22,2,0
14700.,34,3,1
59860.,52,2,0
18663.,30,3,0
462385.,43,4,0
164202.,39,4,1
10424.,39,3,0
34747.,24,4,0
26129.,26,5,1
382093.,61,4,1
18217.,23,2,0
51186.,32,3,0
15135.,30,2,1
30658.,43,2,1
336354.,60,2,0
68696.,62,3,1
279520.,36,5,1
28501.,33,3,1
50435.,63,4,1
94608.,48,2,1
42381.,32,3,0
137657.,62,3,1
1749212.,60,4,1
15108.,35,4,0
75249.,62,2,0
106184.,44,2,1
665213.,36,4,0
23031.,26,4,0
21999.,37,2,0
5677.,27,4,0
6132.,25,4,0
140669.,46,4,1
700065.,44,3,0
59040.,34,2,0
277931.,49,2,1
123806.,55,4,0
4394.,24,4,0
184820.,64,2,0
86829.,34,5,0
2323.,21,2,0
36412.,30,3,0
309140.,58,2,1
46755.,48,4,1
191777.,31,2,1
73485.,75,1,0
102463.,40,3,1
398703.,57,5,0
1105.,24,2,0
4183.,22,1,0
77420.,42,2,1
75319.,36,3,1
102970.,44,3,0
31260.,41,1,1
372956.,52,3,1
318259.,56,2,0
237689.,57,2,1
34085.,30,4,1
32951.,63,3,0
89405.,51,1,1
8657.,29,2,0
4355.,25,4,0
280494.,29,4,1
109413.,37,4,1
97917.,38,3,0
34694.,70,5,0
151479.,46,3,0
217122.,42,4,1
102784.,55,3,1
334731.,68,4,1
106779.,30,2,1
172422.,59,2,1
466211.,41,2,1
61523.,66,2,1
415.,21,2,0
30111.,47,3,1
616512.,48,5,1
43018.,30,2,1
343768.,35,5,0
51226.,33,3,1
19504.,61,2,0
3592188.,52,2,1
10839.,25,2,0
80871.,50,2,1
449965.,67,4,1
44610.,71,3,1
34135.,75,4,1
140382.,52,5,0
82100.,31,5,1
72951.,42,3,1
129074.,51,4,1
40128.,35,3,0
49501.,38,3,1
18597.,32,3,1
2195218.,57,4,1
729711.,56,5,1
50854.,26,2,1
673.,21,3,0
58653.,40,5,1
3863054.,52,5,1
970.,23,3,0
33800.,61,3,0
17002.,52,2,0
3808.,38,1,0
5818.,25,1,0
103346.,50,3,1
297128.,43,5,0
14626.,23,4,0
14445.,21,3,0
20326.,60,2,0
182483.,57,3,1
5549.,22,2,0
980965.,53,4,1
164855.,40,1,0
5297.,30,2,0
12780.,30,4,0
37839.,60,2,1
5037.,32,2,1
231824.,61,4,0
8002.,24,1,0
198738.,40,4,0
24568.,45,4,0
9425.,28,4,0
69981.,48,3,1
40310.,31,3,1
12168.,26,2,1
57353.,56,4,1
8677.,29,2,1
272960.,59,3,0
46645.,35,4,0
867999.,62,2,0
14411.,49,2,0
69375.,41,4,1
6506.,22,2,0
150778.,39,1,1
57924.,44,3,1
15703.,35,4,0
7205.,28,2,0
3228.,25,3,0
9897.,30,3,0
11208.,35,3,1
178679.,37,1,1
2865.,23,2,0
166927.,58,2,1
1661.,25,3,1
153751.,26,4,0
22117.,34,4,1
253843.,51,4,1
228028.,48,5,1
266474.,51,5,1
16313.,29,2,1
999599.,68,4,1
259673.,39,3,0
609022.,46,4,1
714806.,41,5,1
3833.,25,3,0
302982.,40,2,0
80652.,34,3,0
17022.,21,2,0
2725.,26,4,0
60592.,30,2,1
492999.,53,5,1
98055.,43,4,0
141288.,49,2,1
19508.,30,1,0
243757.,74,5,0
201585.,63,2,0
18331.,21,3,0
217177.,59,5,0
1878020.,44,4,1
63806.,37,4,1
1814.,28,4,1
20920.,33,2,1
8959.,27,3,0
274702.,36,2,1
44702.,44,2,1
166270.,36,2,1
69273.,62,3,0
41643.,47,3,0
165881.,34,4,1
72302.,46,4,1
25559.,34,4,1
194048.,59,4,1
1175859.,45,5,1
449640.,53,3,1
627954.,57,2,1
1406083.,54,2,0
242202.,55,5,1
70010.,53,4,1
175048.,54,4,1
92058.,45,1,0
867897.,40,5,1
1104617.,40,2,1
149456.,63,2,0
10258.,45,4,1
44524.,75,4,1
89037.,57,3,0
204056.,52,5,1
316119.,39,3,0
993845.,63,2,1
9994.,28,1,0
452437.,53,2,1
381244.,44,5,0
16741.,40,1,1
205134.,40,1,1
37578.,54,3,1
62107.,59,1,0
562705.,56,4,0
125034.,58,3,0
21391.,53,3,1
24634.,26,2,1
824668.,55,3,0
147768.,33,4,1
15645.,26,5,1
75877.,27,2,0
599160.,64,4,1
9173.,21,3,1
12044.,29,1,1
23885.,34,2,0
18649.,38,2,1
892069.,49,5,1
6027.,76,3,1
316904.,54,4,0
60887.,45,1,1
24205.,54,4,1
129718.,56,2,1
125224.,59,2,1
24676.,37,3,0
313519.,48,4,1
26895.,26,3,0
770439.,42,3,1
323668.,46,5,1
17358.,45,4,1
13134.,37,2,1
1534.,24,2,0
67190.,60,4,1
120190.,63,2,1
129027.,56,1,1
353536.,55,1,0
172222.,55,4,1
3477.,22,2,0
24585.,31,1,0
13695.,26,3,0
526088.,53,3,1
437661.,80,2,1
6235.,24,3,0
101905.,71,5,0
70171.,29,3,1
44162.,44,3,1
48524.,38,3,1
148211.,42,5,1
221689.,32,4,1
770164.,59,4,1
474129.,42,3,0
194900.,51,3,0
8712.,48,3,0
25758.,42,2,1
92097.,30,2,0
359473.,42,1,0
66004.,36,4,1
200826.,54,4,1
9864.,26,3,0
298092.,39,1,1
61487.,38,1,0
628.,26,4,0
491630.,60,2,1
284314.,58,4,1
186659.,68,2,1
80964.,51,2,0
75886.,38,3,0
332650.,49,2,1
188193.,31,5,0
1255553.,57,4,1
41449.,65,3,0
38140.,36,2,1
164356.,60,3,1
337203.,44,5,1
93182.,43,5,1
2690.,22,3,0
68610.,58,1,0
10324.,27,3,1
83020.,31,5,1
29216.,31,5,1
3913.,28,2,1
365961.,37,5,1
738291.,53,4,1
574942.,44,5,1
4562.,24,4,0
799524.,41,5,1
1325.,25,3,0
257349.,31,4,1
44808.,55,4,0
199993.,63,4,1
184514.,43,3,1
98339.,62,4,1
150455.,70,1,0
647612.,39,4,0
224449.,45,3,1
824073.,39,3,0
270582.,41,1,1
31954.,22,1,1
881096.,57,5,0
50067.,28,4,0
45990.,47,4,0
97540.,41,2,1
305920.,51,5,1
737883.,49,3,1
705200.,62,5,1
294828.,42,1,0
195734.,63,4,0
172925.,36,4,1
136734.,57,1,1
58049.,60,5,0
29417.,56,1,1
12901.,26,3,0
68333.,55,2,0
49883.,38,3,1
127250.,64,4,1
59677.,39,2,0
15317.,34,5,0
568646.,49,5,1
53726.,31,4,0
213008.,51,1,1
799076.,50,4,1
109693.,55,1,0
271251.,48,3,1
304754.,49,2,1
82138.,52,3,0
65360.,35,3,1
43019.,48,3,0
271462.,45,1,1
719330.,65,4,1
169070.,65,3,1
58170.,25,4,1
754256.,73,5,1
111677.,45,3,1
12925.,37,3,1
583482.,60,4,1
22595.,38,3,0
433099.,45,3,0
12589.,22,2,0
291076.,65,5,1
40394.,32,3,1
168750.,55,3,0
1165576.,65,3,1
66425.,41,4,1
134570.,46,3,1
218484.,36,2,1
168282.,42,4,1
1265858.,49,5,1
126179.,52,1,1
24834.,48,2,1
7279.,28,2,1
486982.,47,2,1
1663.,22,4,0
99987.,55,4,0
220907.,54,5,1
319679.,46,2,1
213234.,48,4,1
164668.,64,2,0
161860.,44,2,0
165998.,66,3,1
976455.,59,4,1
301719.,34,3,0
75671.,52,4,1
186219.,41,2,0
8477.,37,3,1
194961.,63,5,0
29293.,33,3,0
75090.,33,5,1
8447.,61,1,0
210345.,54,3,0
75773.,35,1,1
176198.,44,2,0
84928.,36,3,1
13742.,27,2,1
437937.,54,4,1
136992.,49,2,0
21735.,29,2,1
167127.,41,4,0
552847.,47,2,1
768355.,55,4,1
11602.,29,3,1
136466.,34,4,0
10439.,21,2,0
3296.,26,1,0
143608.,45,2,1
187389.,39,4,1
97937.,51,2,0
170329.,31,4,1
39407.,36,3,1
547040.,37,3,0
41912.,34,5,0
392192.,59,1,1
206861.,31,5,1
9447.,32,3,1
6950.,25,2,0
205993.,49,4,1
21294.,41,2,0
80754.,47,1,1
712001.,38,4,1
20157.,27,5,1
200422.,53,3,0
1341.,24,3,0
3951.,28,2,1
562307.,49,4,0
21720.,47,4,1
14373.,35,1,1
25353.,21,2,0
770030.,43,5,1
1166985.,52,2,1
6559.,30,2,0
46320.,28,2,1
30516.,33,4,0
424539.,30,4,1
435079.,64,3,1
147261.,48,2,1
392948.,52,3,0
53977.,64,2,1
52954.,36,3,1
90688.,64,4,1
1533.,35,4,1
54980.,40,2,0
54156.,38,4,0
110151.,64,4,0
588526.,49,4,1
290761.,50,3,0
14110.,47,3,0
22307.,67,2,0
141049.,32,4,1
15870.,49,1,0
51893.,40,3,0
640147.,57,2,1
24353.,32,3,1
34007.,62,3,1
99777.,71,1,0
512090.,62,3,1
72101.,62,3,1
8179.,33,4,1
9986.,28,2,0
65106.,44,4,1
14595.,32,5,0
431097.,44,3,1
27649.,28,4,1
3106.,31,2,1
364079.,42,3,0
15796.,43,1,1
12796.,32,5,0
8999.,26,3,0
466373.,54,3,1
99287.,58,1,1
7687.,28,4,1
13977.,28,4,1
111583.,33,4,0
4337048.,51,5,1
19854.,24,3,0
3817.,24,4,0
250315.,53,2,0
66294.,44,3,1
133810.,54,2,1
29791.,59,2,1
47753.,37,2,1
33176.,33,3,0
304991.,62,2,1
3281.,31,4,0
41582.,36,4,0
159473.,48,5,0
4685.,22,1,0
1687770.,52,2,1
11931.,31,1,1
82564.,70,3,0
40142.,33,4,1
341812.,56,1,1
4271.,23,4,0
27750.,30,5,1
123222.,56,2,1
6008.,35,3,0
4107.,28,1,0
23587.,48,2,0
459816.,30,3,0
83965.,48,2,1
39140.,71,4,1
43937.,59,2,1
748328.,50,2,1
679458.,57,4,1
211461.,31,3,1
48907.,30,2,0
9145.,27,3,0
9655.,27,4,1
80514.,62,2,0
